"","Subject","Condition","X2","T2","X1","T1","LaterOptionChosen"
"3124",14,0,5.37,4,1,0,1
"3125",14,0,5.37,5,1,0,1
"3126",14,0,5.37,6,1,0,1
"3127",14,0,4.88,1,1,0,1
"3128",14,0,4.88,2,1,0,1
"3129",14,0,4.88,3,1,0,1
"3130",14,0,4.88,4,1,0,1
"3131",14,0,4.88,5,1,0,1
"3132",14,0,4.88,6,1,0,1
"3133",14,0,6.17,1,1,0,1
"3134",14,0,6.17,2,1,0,1
"3135",14,0,6.17,3,1,0,1
"3136",14,0,6.17,4,1,0,1
"3137",14,0,6.17,5,1,0,1
"3138",14,0,6.17,6,1,0,1
"3139",14,0,4.08,1,1,0,1
"3140",14,0,4.08,2,1,0,1
"3141",14,0,4.08,3,1,0,1
"3142",14,0,4.08,4,1,0,1
"3143",14,0,4.08,5,1,0,1
"3144",14,0,4.08,6,1,0,1
"3145",14,0,5.64,1,1,0,1
"3146",14,0,5.64,2,1,0,1
"3147",14,0,5.64,3,1,0,1
"3148",14,0,5.64,4,1,0,1
"3149",14,0,5.64,5,1,0,1
"3150",14,0,5.64,6,1,0,1
"3151",14,0,5.56,1,1,0,1
"3152",14,0,5.56,2,1,0,1
"3153",14,0,5.56,3,1,0,1
"3154",14,0,5.56,4,1,0,1
"3155",14,0,5.56,5,1,0,1
"3156",14,0,5.56,6,1,0,1
"3157",14,0,5.55,1,1,0,1
"3158",14,0,5.55,2,1,0,1
"3159",14,0,5.55,3,1,0,1
"3160",14,0,5.55,4,1,0,1
"3161",14,0,5.55,5,1,0,1
"3162",14,0,5.55,6,1,0,1
"3163",14,0,4.14,1,1,0,1
"3164",14,0,4.14,2,1,0,1
"3165",14,0,4.14,3,1,0,1
"3166",14,0,4.14,4,1,0,1
"3167",14,0,4.14,5,1,0,1
"3168",14,0,4.14,6,1,0,1
"3169",14,0,5.99,1,1,0,1
"3170",14,0,5.99,2,1,0,1
"3171",14,0,5.99,3,1,0,1
"3172",14,0,5.99,4,1,0,1
"3173",14,0,5.99,5,1,0,1
"3174",14,0,5.99,6,1,0,1
"3175",14,0,4.67,1,1,0,1
"3176",14,0,4.67,2,1,0,1
"3177",14,0,4.67,3,1,0,1
"3178",14,0,4.67,4,1,0,1
"3179",14,0,4.67,5,1,0,1
"3180",14,0,4.67,6,1,0,1
"3181",14,0,3.78,1,1,0,1
"3182",14,0,3.78,2,1,0,1
"3183",14,0,3.78,3,1,0,1
"3184",14,0,3.78,4,1,0,1
"3185",14,0,3.78,5,1,0,0
"3186",14,0,3.78,6,1,0,0
"3187",14,0,5.71,1,1,0,1
"3188",14,0,5.71,2,1,0,1
"3189",14,0,5.71,3,1,0,1
"3190",14,0,5.71,4,1,0,1
"3191",14,0,5.71,5,1,0,1
"3192",14,0,5.71,6,1,0,1
"3193",14,0,4.65,1,1,0,1
"3194",14,0,4.65,2,1,0,1
"3195",14,0,4.65,3,1,0,1
"3196",14,0,4.65,4,1,0,1
"3197",14,0,4.65,5,1,0,1
"3198",14,0,4.65,6,1,0,1
"3199",14,0,6.07,1,1,0,1
"3200",14,0,6.07,2,1,0,1
"3201",14,0,6.07,3,1,0,1
"3202",14,0,6.07,4,1,0,1
"3203",14,0,6.07,5,1,0,1
"3204",14,0,6.07,6,1,0,1
"3205",14,0,5.13,1,1,0,1
"3206",14,0,5.13,2,1,0,1
"3207",14,0,5.13,3,1,0,1
"3208",14,0,5.13,4,1,0,1
"3209",14,0,5.13,5,1,0,1
"3210",14,0,5.13,6,1,0,1
"3211",14,0,6.68,1,1,0,1
"3212",14,0,6.68,2,1,0,1
"3213",14,0,6.68,3,1,0,1
"3214",14,0,6.68,4,1,0,1
"3215",14,0,6.68,5,1,0,1
"3216",14,0,6.68,6,1,0,1
"3217",14,0,6.25,1,1,0,1
"3218",14,0,6.25,2,1,0,1
"3219",14,0,6.25,3,1,0,1
"3220",14,0,6.25,4,1,0,1
"3221",14,0,6.25,5,1,0,1
"3222",14,0,6.25,6,1,0,1
"3223",14,0,2.72,1,1,0,1
"3224",14,0,2.72,2,1,0,1
"3225",14,0,2.72,3,1,0,1
"3226",14,0,2.72,4,1,0,0
"3227",14,0,2.72,5,1,0,0
"3228",14,0,2.72,6,1,0,0
"3229",14,0,4.76,1,1,0,1
"3230",14,0,4.76,2,1,0,1
"3231",14,0,4.76,3,1,0,1
"3232",14,0,4.76,4,1,0,1
"3233",14,0,4.76,5,1,0,1
"3234",14,0,4.76,6,1,0,1
"3235",14,0,5.34,1,1,0,1
"3236",14,0,5.34,2,1,0,1
"3237",14,0,5.34,3,1,0,1
"3238",14,0,5.34,4,1,0,1
"3239",14,0,5.34,5,1,0,1
"3240",14,0,5.34,6,1,0,1
"3241",14,0,5.36,1,1,0,1
"3242",14,0,5.36,2,1,0,1
"3243",14,0,5.36,3,1,0,1
"3244",14,0,5.36,4,1,0,1
"3245",14,0,5.36,5,1,0,1
"3246",14,0,5.36,6,1,0,1
"3247",14,0,6.15,1,1,0,1
"3248",14,0,6.15,2,1,0,1
"3249",14,0,6.15,3,1,0,1
"3250",14,0,6.15,4,1,0,1
"3251",14,0,6.15,5,1,0,1
"3252",14,0,6.15,6,1,0,1
"3253",14,0,4.18,1,1,0,1
"3254",14,0,4.18,2,1,0,1
"3255",14,0,4.18,3,1,0,1
"3256",14,0,4.18,4,1,0,1
"3257",14,0,4.18,5,1,0,1
"3258",14,0,4.18,6,1,0,1
"3259",14,0,5.85,1,1,0,1
"3260",14,0,5.85,2,1,0,1
"3261",14,0,5.85,3,1,0,1
"3262",14,0,5.85,4,1,0,1
"3263",14,0,5.85,5,1,0,1
"3264",14,0,5.85,6,1,0,1
"3265",14,0,4.72,1,1,0,1
"3266",14,0,4.72,2,1,0,1
"3267",14,0,4.72,3,1,0,1
"3268",14,0,4.72,4,1,0,1
"3269",14,0,4.72,5,1,0,1
"3270",14,0,4.72,6,1,0,1
"3271",14,0,5.7,1,1,0,1
"3272",14,0,5.7,2,1,0,1
"3273",14,0,5.7,3,1,0,1
"3274",14,0,5.7,4,1,0,1
"3275",14,0,5.7,5,1,0,1
"3276",14,0,5.7,6,1,0,1
"3277",14,0,4.87,1,1,0,1
"3278",14,0,4.87,2,1,0,1
"3279",14,0,4.87,3,1,0,1
"3280",14,0,4.87,4,1,0,1
"3281",14,0,4.87,5,1,0,1
"3282",14,0,4.87,6,1,0,1
"3283",14,0,4.56,1,1,0,1
"3284",14,0,4.56,2,1,0,1
"3285",14,0,4.56,3,1,0,1
"3286",14,0,4.56,4,1,0,1
"3287",14,0,4.56,5,1,0,1
"3288",14,0,4.56,6,1,0,1
"3289",14,0,6.45,1,1,0,1
"3290",14,0,6.45,2,1,0,1
"3291",14,0,6.45,3,1,0,1
"3292",14,0,6.45,4,1,0,1
"3293",14,0,6.45,5,1,0,1
"3294",14,0,6.45,6,1,0,1
"3295",14,0,4.24,1,1,0,1
"3296",14,0,4.24,2,1,0,1
"3297",14,0,4.24,3,1,0,1
"3298",14,0,4.24,4,1,0,1
"3299",14,0,4.24,5,1,0,1
"3300",14,0,4.24,6,1,0,1
"3301",14,0,3.57,1,1,0,1
"3302",14,0,3.57,2,1,0,1
"3303",14,0,3.57,3,1,0,1
"3304",14,0,3.57,4,1,0,1
"3305",14,0,3.57,5,1,0,1
"3306",14,0,3.57,6,1,0,0
"3307",14,0,4.27,1,1,0,1
"3308",14,0,4.27,2,1,0,1
"3309",14,0,4.27,3,1,0,1
"3310",14,0,4.27,4,1,0,1
"3311",14,0,4.27,5,1,0,1
"3312",14,0,4.27,6,1,0,1
"3313",14,0,5.33,1,1,0,1
"3314",14,0,5.33,2,1,0,1
"3315",14,0,5.33,3,1,0,1
"3316",14,0,5.33,4,1,0,1
"3317",14,0,5.33,5,1,0,1
"3318",14,0,5.33,6,1,0,1
"3319",14,0,6.26,1,1,0,1
"3320",14,0,6.26,2,1,0,1
"3321",14,0,6.26,3,1,0,1
"3322",14,0,6.26,4,1,0,1
"3323",14,0,6.26,5,1,0,1
"3324",14,0,6.26,6,1,0,1
"3325",14,0,4.26,1,1,0,1
"3326",14,0,4.26,2,1,0,1
"3327",14,0,4.26,3,1,0,1
"3328",14,0,4.26,4,1,0,1
"3329",14,0,4.26,5,1,0,1
"3330",14,0,4.26,6,1,0,1
"3331",14,0,6.2,1,1,0,1
"3332",14,0,6.2,2,1,0,1
"3333",14,0,6.2,3,1,0,1
"3334",14,0,6.2,4,1,0,1
"3335",14,0,6.2,5,1,0,1
"3336",14,0,6.2,6,1,0,1
"3337",14,0,5.42,1,1,0,1
"3338",14,0,5.42,2,1,0,1
"3339",14,0,5.42,3,1,0,1
"3340",14,0,5.42,4,1,0,1
"3341",14,0,5.42,5,1,0,1
"3342",14,0,5.42,6,1,0,1
"3343",14,0,4.55,1,1,0,1
"3344",14,0,4.55,2,1,0,1
"3345",14,0,4.55,3,1,0,1
"3346",14,0,4.55,4,1,0,1
"3347",14,0,4.55,5,1,0,1
"3348",14,0,4.55,6,1,0,1
"3349",14,0,3.66,1,1,0,1
"3350",14,0,3.66,2,1,0,1
"3351",14,0,3.66,3,1,0,1
"3352",14,0,3.66,4,1,0,1
"3353",14,0,3.66,5,1,0,1
"3354",14,0,3.66,6,1,0,0
"3355",14,0,4.64,1,1,0,1
"3356",14,0,4.64,2,1,0,1
"3357",14,0,4.64,3,1,0,1
"3358",14,0,4.64,4,1,0,1
"3359",14,0,4.64,5,1,0,1
"3360",14,0,4.64,6,1,0,1
"3361",15,0,5.46,1,1,0,1
"3362",15,0,5.46,2,1,0,0
"3363",15,0,5.46,3,1,0,0
"3364",15,0,5.46,4,1,0,0
"3365",15,0,5.46,5,1,0,0
"3366",15,0,5.46,6,1,0,0
"3367",15,0,4.89,1,1,0,1
"3368",15,0,4.89,2,1,0,0
"3369",15,0,4.89,3,1,0,0
"3370",15,0,4.89,4,1,0,0
"3371",15,0,4.89,5,1,0,0
"3372",15,0,4.89,6,1,0,0
"3373",15,0,4.16,1,1,0,1
"3374",15,0,4.16,2,1,0,0
"3375",15,0,4.16,3,1,0,0
"3376",15,0,4.16,4,1,0,0
"3377",15,0,4.16,5,1,0,0
"3378",15,0,4.16,6,1,0,0
"3379",15,0,4.39,1,1,0,1
"3380",15,0,4.39,2,1,0,0
"3381",15,0,4.39,3,1,0,0
"3382",15,0,4.39,4,1,0,0
"3383",15,0,4.39,5,1,0,0
"3384",15,0,4.39,6,1,0,0
"3385",15,0,4.98,1,1,0,1
"3386",15,0,4.98,2,1,0,0
"3387",15,0,4.98,3,1,0,0
"3388",15,0,4.98,4,1,0,0
"3389",15,0,4.98,5,1,0,0
"3390",15,0,4.98,6,1,0,0
"3391",15,0,5.19,1,1,0,1
"3392",15,0,5.19,2,1,0,0
"3393",15,0,5.19,3,1,0,0
"3394",15,0,5.19,4,1,0,0
"3395",15,0,5.19,5,1,0,0
"3396",15,0,5.19,6,1,0,0
"3397",15,0,4.33,1,1,0,0
"3398",15,0,4.33,2,1,0,0
"3399",15,0,4.33,3,1,0,0
"3400",15,0,4.33,4,1,0,0
"3401",15,0,4.33,5,1,0,0
"3402",15,0,4.33,6,1,0,0
"3403",15,0,5.49,1,1,0,1
"3404",15,0,5.49,2,1,0,0
"3405",15,0,5.49,3,1,0,0
"3406",15,0,5.49,4,1,0,0
"3407",15,0,5.49,5,1,0,0
"3408",15,0,5.49,6,1,0,0
"3409",15,0,4.91,1,1,0,1
"3410",15,0,4.91,2,1,0,0
"3411",15,0,4.91,3,1,0,0
"3412",15,0,4.91,4,1,0,0
"3413",15,0,4.91,5,1,0,0
"3414",15,0,4.91,6,1,0,0
"3415",15,0,5.29,1,1,0,1
"3416",15,0,5.29,2,1,0,0
"3417",15,0,5.29,3,1,0,0
"3418",15,0,5.29,4,1,0,0
"3419",15,0,5.29,5,1,0,0
"3420",15,0,5.29,6,1,0,0
"3421",15,0,3.64,1,1,0,0
"3422",15,0,3.64,2,1,0,0
"3423",15,0,3.64,3,1,0,0
"3424",15,0,3.64,4,1,0,0
"3425",15,0,3.64,5,1,0,0
"3426",15,0,3.64,6,1,0,0
"3427",15,0,5.44,1,1,0,1
"3428",15,0,5.44,2,1,0,0
"3429",15,0,5.44,3,1,0,0
"3430",15,0,5.44,4,1,0,0
"3431",15,0,5.44,5,1,0,0
"3432",15,0,5.44,6,1,0,0
"3433",15,0,5.76,1,1,0,1
"3434",15,0,5.76,2,1,0,0
"3435",15,0,5.76,3,1,0,0
"3436",15,0,5.76,4,1,0,0
"3437",15,0,5.76,5,1,0,0
"3438",15,0,5.76,6,1,0,0
"3439",15,0,4.23,1,1,0,0
"3440",15,0,4.23,2,1,0,0
"3441",15,0,4.23,3,1,0,0
"3442",15,0,4.23,4,1,0,0
"3443",15,0,4.23,5,1,0,0
"3444",15,0,4.23,6,1,0,0
"3445",15,0,5.08,1,1,0,1
"3446",15,0,5.08,2,1,0,0
"3447",15,0,5.08,3,1,0,0
"3448",15,0,5.08,4,1,0,0
"3449",15,0,5.08,5,1,0,0
"3450",15,0,5.08,6,1,0,0
"3451",15,0,3.91,1,1,0,0
"3452",15,0,3.91,2,1,0,0
"3453",15,0,3.91,3,1,0,0
"3454",15,0,3.91,4,1,0,0
"3455",15,0,3.91,5,1,0,0
"3456",15,0,3.91,6,1,0,0
"3457",15,0,7.06,1,1,0,1
"3458",15,0,7.06,2,1,0,0
"3459",15,0,7.06,3,1,0,0
"3460",15,0,7.06,4,1,0,0
"3461",15,0,7.06,5,1,0,0
"3462",15,0,7.06,6,1,0,0
"3463",15,0,5.14,1,1,0,1
"3464",15,0,5.14,2,1,0,0
"3465",15,0,5.14,3,1,0,0
"3466",15,0,5.14,4,1,0,0
"3467",15,0,5.14,5,1,0,0
"3468",15,0,5.14,6,1,0,0
"3469",15,0,5.9,1,1,0,1
"3470",15,0,5.9,2,1,0,0
"3471",15,0,5.9,3,1,0,0
"3472",15,0,5.9,4,1,0,0
"3473",15,0,5.9,5,1,0,0
"3474",15,0,5.9,6,1,0,0
"3475",15,0,6.76,1,1,0,1
"3476",15,0,6.76,2,1,0,0
"3477",15,0,6.76,3,1,0,0
"3478",15,0,6.76,4,1,0,0
"3479",15,0,6.76,5,1,0,0
"3480",15,0,6.76,6,1,0,0
"3481",15,0,5.33,1,1,0,1
"3482",15,0,5.33,2,1,0,0
"3483",15,0,5.33,3,1,0,0
"3484",15,0,5.33,4,1,0,0
"3485",15,0,5.33,5,1,0,0
"3486",15,0,5.33,6,1,0,0
"3487",15,0,4.02,1,1,0,0
"3488",15,0,4.02,2,1,0,0
"3489",15,0,4.02,3,1,0,0
"3490",15,0,4.02,4,1,0,0
"3491",15,0,4.02,5,1,0,0
"3492",15,0,4.02,6,1,0,0
"3493",15,0,5.35,1,1,0,1
"3494",15,0,5.35,2,1,0,0
"3495",15,0,5.35,3,1,0,0
"3496",15,0,5.35,4,1,0,0
"3497",15,0,5.35,5,1,0,0
"3498",15,0,5.35,6,1,0,0
"3499",15,0,4.57,1,1,0,0
"3500",15,0,4.57,2,1,0,0
"3501",15,0,4.57,3,1,0,0
"3502",15,0,4.57,4,1,0,0
"3503",15,0,4.57,5,1,0,0
"3504",15,0,4.57,6,1,0,0
"3505",15,0,5.53,1,1,0,1
"3506",15,0,5.53,2,1,0,0
"3507",15,0,5.53,3,1,0,0
"3508",15,0,5.53,4,1,0,0
"3509",15,0,5.53,5,1,0,0
"3510",15,0,5.53,6,1,0,0
"3511",15,0,4.49,1,1,0,0
"3512",15,0,4.49,2,1,0,0
"3513",15,0,4.49,3,1,0,0
"3514",15,0,4.49,4,1,0,0
"3515",15,0,4.49,5,1,0,0
"3516",15,0,4.49,6,1,0,0
"3517",15,0,4.81,1,1,0,1
"3518",15,0,4.81,2,1,0,0
"3519",15,0,4.81,3,1,0,0
"3520",15,0,4.81,4,1,0,0
"3521",15,0,4.81,5,1,0,0
"3522",15,0,4.81,6,1,0,0
"3523",15,0,5.77,1,1,0,1
"3524",15,0,5.77,2,1,0,0
"3525",15,0,5.77,3,1,0,0
"3526",15,0,5.77,4,1,0,0
"3527",15,0,5.77,5,1,0,0
"3528",15,0,5.77,6,1,0,0
"3529",15,0,4.21,1,1,0,0
"3530",15,0,4.21,2,1,0,0
"3531",15,0,4.21,3,1,0,0
"3532",15,0,4.21,4,1,0,0
"3533",15,0,4.21,5,1,0,0
"3534",15,0,4.21,6,1,0,0
"3535",15,0,6.46,1,1,0,1
"3536",15,0,6.46,2,1,0,0
"3537",15,0,6.46,3,1,0,0
"3538",15,0,6.46,4,1,0,0
"3539",15,0,6.46,5,1,0,0
"3540",15,0,6.46,6,1,0,0
"3541",15,0,5.78,1,1,0,1
"3542",15,0,5.78,2,1,0,0
"3543",15,0,5.78,3,1,0,0
"3544",15,0,5.78,4,1,0,0
"3545",15,0,5.78,5,1,0,0
"3546",15,0,5.78,6,1,0,0
"3547",15,0,5.74,1,1,0,1
"3548",15,0,5.74,2,1,0,0
"3549",15,0,5.74,3,1,0,0
"3550",15,0,5.74,4,1,0,0
"3551",15,0,5.74,5,1,0,0
"3552",15,0,5.74,6,1,0,0
"3553",15,0,5.51,1,1,0,1
"3554",15,0,5.51,2,1,0,0
"3555",15,0,5.51,3,1,0,0
"3556",15,0,5.51,4,1,0,0
"3557",15,0,5.51,5,1,0,0
"3558",15,0,5.51,6,1,0,0
"3559",15,0,6.33,1,1,0,1
"3560",15,0,6.33,2,1,0,0
"3561",15,0,6.33,3,1,0,0
"3562",15,0,6.33,4,1,0,0
"3563",15,0,6.33,5,1,0,0
"3564",15,0,6.33,6,1,0,0
"3565",15,0,4.77,1,1,0,0
"3566",15,0,4.77,2,1,0,0
"3567",15,0,4.77,3,1,0,0
"3568",15,0,4.77,4,1,0,0
"3569",15,0,4.77,5,1,0,0
"3570",15,0,4.77,6,1,0,0
"3571",15,0,5.93,1,1,0,1
"3572",15,0,5.93,2,1,0,0
"3573",15,0,5.93,3,1,0,0
"3574",15,0,5.93,4,1,0,0
"3575",15,0,5.93,5,1,0,0
"3576",15,0,5.93,6,1,0,0
"3577",15,0,4.03,1,1,0,0
"3578",15,0,4.03,2,1,0,0
"3579",15,0,4.03,3,1,0,0
"3580",15,0,4.03,4,1,0,0
"3581",15,0,4.03,5,1,0,0
"3582",15,0,4.03,6,1,0,0
"3583",15,0,4.08,1,1,0,0
"3584",15,0,4.08,2,1,0,0
"3585",15,0,4.08,3,1,0,0
"3586",15,0,4.08,4,1,0,0
"3587",15,0,4.08,5,1,0,0
"3588",15,0,4.08,6,1,0,0
"3589",15,0,4.8,1,1,0,1
"3590",15,0,4.8,2,1,0,0
"3591",15,0,4.8,3,1,0,0
"3592",15,0,4.8,4,1,0,0
"3593",15,0,4.8,5,1,0,0
"3594",15,0,4.8,6,1,0,0
"3595",15,0,5.3,1,1,0,1
"3596",15,0,5.3,2,1,0,0
"3597",15,0,5.3,3,1,0,0
"3598",15,0,5.3,4,1,0,0
"3599",15,0,5.3,5,1,0,0
"3600",15,0,5.3,6,1,0,0
"3601",16,1,8.19,1,1,0,1
"3602",16,1,8.19,2,1,0,1
"3603",16,1,8.19,3,1,0,1
"3604",16,1,8.19,4,1,0,1
"3605",16,1,8.19,5,1,0,1
"3606",16,1,8.19,6,1,0,1
"3607",16,1,4.44,1,1,0,1
"3608",16,1,4.44,2,1,0,1
"3609",16,1,4.44,3,1,0,1
"3610",16,1,4.44,4,1,0,1
"3611",16,1,4.44,5,1,0,1
"3612",16,1,4.44,6,1,0,1
"3613",16,1,4.16,1,1,0,1
"3614",16,1,4.16,2,1,0,1
"3615",16,1,4.16,3,1,0,1
"3616",16,1,4.16,4,1,0,1
"3617",16,1,4.16,5,1,0,1
"3618",16,1,4.16,6,1,0,1
"3619",16,1,4.34,1,1,0,1
"3620",16,1,4.34,2,1,0,1
"3621",16,1,4.34,3,1,0,1
"3622",16,1,4.34,4,1,0,1
"3623",16,1,4.34,5,1,0,1
"3624",16,1,4.34,6,1,0,1
"3625",16,1,5.46,1,1,0,1
"3626",16,1,5.46,2,1,0,1
"3627",16,1,5.46,3,1,0,1
"3628",16,1,5.46,4,1,0,1
"3629",16,1,5.46,5,1,0,1
"3630",16,1,5.46,6,1,0,1
"3631",16,1,6.58,1,1,0,1
"3632",16,1,6.58,2,1,0,1
"3633",16,1,6.58,3,1,0,1
"3634",16,1,6.58,4,1,0,1
"3635",16,1,6.58,5,1,0,1
"3636",16,1,6.58,6,1,0,1
"3637",16,1,1.16,1,1,0,0
"3638",16,1,1.16,2,1,0,0
"3639",16,1,1.16,3,1,0,0
"3640",16,1,1.16,4,1,0,0
"3641",16,1,1.16,5,1,0,0
"3642",16,1,1.16,6,1,0,0
"3643",16,1,2.87,1,1,0,0
"3644",16,1,2.87,2,1,0,0
"3645",16,1,2.87,3,1,0,0
"3646",16,1,2.87,4,1,0,0
"3647",16,1,2.87,5,1,0,0
"3648",16,1,2.87,6,1,0,0
"3649",16,1,5.13,1,1,0,0
"3650",16,1,5.13,2,1,0,0
"3651",16,1,5.13,3,1,0,0
"3652",16,1,5.13,4,1,0,0
"3653",16,1,5.13,5,1,0,0
"3654",16,1,5.13,6,1,0,0
"3655",16,1,7.33,1,1,0,0
"3656",16,1,7.33,2,1,0,0
"3657",16,1,7.33,3,1,0,0
"3658",16,1,7.33,4,1,0,0
"3659",16,1,7.33,5,1,0,0
"3660",16,1,7.33,6,1,0,0
"3661",16,1,2.06,1,1,0,0
"3662",16,1,2.06,2,1,0,0
"3663",16,1,2.06,3,1,0,0
"3664",16,1,2.06,4,1,0,0
"3665",16,1,2.06,5,1,0,0
"3666",16,1,2.06,6,1,0,0
"3667",16,1,8.68,1,1,0,0
"3668",16,1,8.68,2,1,0,0
"3669",16,1,8.68,3,1,0,0
"3670",16,1,8.68,4,1,0,0
"3671",16,1,8.68,5,1,0,0
"3672",16,1,8.68,6,1,0,0
"3673",16,1,5.69,1,1,0,0
"3674",16,1,5.69,2,1,0,0
"3675",16,1,5.69,3,1,0,0
"3676",16,1,5.69,4,1,0,0
"3677",16,1,5.69,5,1,0,0
"3678",16,1,5.69,6,1,0,0
"3679",16,1,5.83,1,1,0,0
"3680",16,1,5.83,2,1,0,0
"3681",16,1,5.83,3,1,0,0
"3682",16,1,5.83,4,1,0,0
"3683",16,1,5.83,5,1,0,0
"3684",16,1,5.83,6,1,0,0
"3685",16,1,5.06,1,1,0,0
"3686",16,1,5.06,2,1,0,0
"3687",16,1,5.06,3,1,0,0
"3688",16,1,5.06,4,1,0,0
"3689",16,1,5.06,5,1,0,0
"3690",16,1,5.06,6,1,0,0
"3691",16,1,3.64,1,1,0,0
"3692",16,1,3.64,2,1,0,0
"3693",16,1,3.64,3,1,0,0
"3694",16,1,3.64,4,1,0,0
"3695",16,1,3.64,5,1,0,0
"3696",16,1,3.64,6,1,0,0
"3697",16,1,6.09,1,1,0,0
"3698",16,1,6.09,2,1,0,0
"3699",16,1,6.09,3,1,0,0
"3700",16,1,6.09,4,1,0,0
"3701",16,1,6.09,5,1,0,0
"3702",16,1,6.09,6,1,0,0
"3703",16,1,8.81,1,1,0,1
"3704",16,1,8.81,2,1,0,1
"3705",16,1,8.81,3,1,0,1
"3706",16,1,8.81,4,1,0,1
"3707",16,1,8.81,5,1,0,1
"3708",16,1,8.81,6,1,0,1
"3709",16,1,2.18,1,1,0,0
"3710",16,1,2.18,2,1,0,0
"3711",16,1,2.18,3,1,0,0
"3712",16,1,2.18,4,1,0,0
"3713",16,1,2.18,5,1,0,0
"3714",16,1,2.18,6,1,0,0
"3715",16,1,2.7,1,1,0,0
"3716",16,1,2.7,2,1,0,0
"3717",16,1,2.7,3,1,0,0
"3718",16,1,2.7,4,1,0,0
"3719",16,1,2.7,5,1,0,0
"3720",16,1,2.7,6,1,0,0
"3721",16,1,4.96,1,1,0,0
"3722",16,1,4.96,2,1,0,0
"3723",16,1,4.96,3,1,0,0
"3724",16,1,4.96,4,1,0,0
"3725",16,1,4.96,5,1,0,0
"3726",16,1,4.96,6,1,0,0
"3727",16,1,2.55,1,1,0,0
"3728",16,1,2.55,2,1,0,0
"3729",16,1,2.55,3,1,0,0
"3730",16,1,2.55,4,1,0,0
"3731",16,1,2.55,5,1,0,0
"3732",16,1,2.55,6,1,0,0
"3733",16,1,7.4,1,1,0,0
"3734",16,1,7.4,2,1,0,0
"3735",16,1,7.4,3,1,0,0
"3736",16,1,7.4,4,1,0,0
"3737",16,1,7.4,5,1,0,0
"3738",16,1,7.4,6,1,0,0
"3739",16,1,2.32,1,1,0,0
"3740",16,1,2.32,2,1,0,0
"3741",16,1,2.32,3,1,0,0
"3742",16,1,2.32,4,1,0,0
"3743",16,1,2.32,5,1,0,0
"3744",16,1,2.32,6,1,0,0
"3745",16,1,4.43,1,1,0,0
"3746",16,1,4.43,2,1,0,0
"3747",16,1,4.43,3,1,0,0
"3748",16,1,4.43,4,1,0,0
"3749",16,1,4.43,5,1,0,0
"3750",16,1,4.43,6,1,0,0
"3751",16,1,6.42,1,1,0,0
"3752",16,1,6.42,2,1,0,0
"3753",16,1,6.42,3,1,0,0
"3754",16,1,6.42,4,1,0,0
"3755",16,1,6.42,5,1,0,0
"3756",16,1,6.42,6,1,0,0
"3757",16,1,8.71,1,1,0,1
"3758",16,1,8.71,2,1,0,1
"3759",16,1,8.71,3,1,0,1
"3760",16,1,8.71,4,1,0,1
"3761",16,1,8.71,5,1,0,1
"3762",16,1,8.71,6,1,0,1
"3763",16,1,2.52,1,1,0,0
"3764",16,1,2.52,2,1,0,0
"3765",16,1,2.52,3,1,0,0
"3766",16,1,2.52,4,1,0,0
"3767",16,1,2.52,5,1,0,0
"3768",16,1,2.52,6,1,0,0
"3769",16,1,3.27,1,1,0,0
"3770",16,1,3.27,2,1,0,0
"3771",16,1,3.27,3,1,0,0
"3772",16,1,3.27,4,1,0,0
"3773",16,1,3.27,5,1,0,0
"3774",16,1,3.27,6,1,0,0
"3775",16,1,8.7,1,1,0,1
"3776",16,1,8.7,2,1,0,1
"3777",16,1,8.7,3,1,0,1
"3778",16,1,8.7,4,1,0,1
"3779",16,1,8.7,5,1,0,1
"3780",16,1,8.7,6,1,0,1
"3781",16,1,8.97,1,1,0,1
"3782",16,1,8.97,2,1,0,1
"3783",16,1,8.97,3,1,0,1
"3784",16,1,8.97,4,1,0,1
"3785",16,1,8.97,5,1,0,1
"3786",16,1,8.97,6,1,0,1
"3787",16,1,1.21,1,1,0,0
"3788",16,1,1.21,2,1,0,0
"3789",16,1,1.21,3,1,0,0
"3790",16,1,1.21,4,1,0,0
"3791",16,1,1.21,5,1,0,0
"3792",16,1,1.21,6,1,0,0
"3793",16,1,8.56,1,1,0,1
"3794",16,1,8.56,2,1,0,1
"3795",16,1,8.56,3,1,0,1
"3796",16,1,8.56,4,1,0,1
"3797",16,1,8.56,5,1,0,1
"3798",16,1,8.56,6,1,0,1
"3799",16,1,1.75,1,1,0,0
"3800",16,1,1.75,2,1,0,0
"3801",16,1,1.75,3,1,0,0
"3802",16,1,1.75,4,1,0,0
"3803",16,1,1.75,5,1,0,0
"3804",16,1,1.75,6,1,0,0
"3805",16,1,8.18,1,1,0,1
"3806",16,1,8.18,2,1,0,1
"3807",16,1,8.18,3,1,0,1
"3808",16,1,8.18,4,1,0,1
"3809",16,1,8.18,5,1,0,1
"3810",16,1,8.18,6,1,0,1
"3811",16,1,2.4,1,1,0,0
"3812",16,1,2.4,2,1,0,0
"3813",16,1,2.4,3,1,0,0
"3814",16,1,2.4,4,1,0,0
"3815",16,1,2.4,5,1,0,0
"3816",16,1,2.4,6,1,0,0
"3817",16,1,3.33,1,1,0,0
"3818",16,1,3.33,2,1,0,0
"3819",16,1,3.33,3,1,0,0
"3820",16,1,3.33,4,1,0,0
"3821",16,1,3.33,5,1,0,0
