"","Subject","Condition","X2","T2","X1","T1","LaterOptionChosen"
"8405",36,1,1.19,6,1,0,1
"8406",36,1,1.19,7,1,0,1
"8407",36,1,1.21,2,1,0,1
"8408",36,1,1.21,3,1,0,1
"8409",36,1,1.21,4,1,0,1
"8410",36,1,1.21,5,1,0,1
"8411",36,1,1.21,6,1,0,1
"8412",36,1,1.21,7,1,0,1
"8413",36,1,1.3,2,1,0,1
"8414",36,1,1.3,3,1,0,1
"8415",36,1,1.3,4,1,0,1
"8416",36,1,1.3,5,1,0,1
"8417",36,1,1.3,6,1,0,1
"8418",36,1,1.3,7,1,0,1
"8419",36,1,1.18,2,1,0,1
"8420",36,1,1.18,3,1,0,1
"8421",36,1,1.18,4,1,0,1
"8422",36,1,1.18,5,1,0,1
"8423",36,1,1.18,6,1,0,1
"8424",36,1,1.18,7,1,0,1
"8425",36,1,1.47,2,1,0,1
"8426",36,1,1.47,3,1,0,1
"8427",36,1,1.47,4,1,0,1
"8428",36,1,1.47,5,1,0,1
"8429",36,1,1.47,6,1,0,1
"8430",36,1,1.47,7,1,0,1
"8431",36,1,1.55,2,1,0,1
"8432",36,1,1.55,3,1,0,1
"8433",36,1,1.55,4,1,0,1
"8434",36,1,1.55,5,1,0,1
"8435",36,1,1.55,6,1,0,1
"8436",36,1,1.55,7,1,0,1
"8437",36,1,1.23,2,1,0,1
"8438",36,1,1.23,3,1,0,1
"8439",36,1,1.23,4,1,0,1
"8440",36,1,1.23,5,1,0,1
"8441",36,1,1.23,6,1,0,1
"8442",36,1,1.23,7,1,0,1
"8443",36,1,1.31,2,1,0,1
"8444",36,1,1.31,3,1,0,1
"8445",36,1,1.31,4,1,0,1
"8446",36,1,1.31,5,1,0,1
"8447",36,1,1.31,6,1,0,1
"8448",36,1,1.31,7,1,0,1
"8449",36,1,1.04,2,1,0,1
"8450",36,1,1.04,3,1,0,1
"8451",36,1,1.04,4,1,0,1
"8452",36,1,1.04,5,1,0,1
"8453",36,1,1.04,6,1,0,1
"8454",36,1,1.04,7,1,0,1
"8455",36,1,1.5,2,1,0,1
"8456",36,1,1.5,3,1,0,1
"8457",36,1,1.5,4,1,0,1
"8458",36,1,1.5,5,1,0,1
"8459",36,1,1.5,6,1,0,1
"8460",36,1,1.5,7,1,0,1
"8461",36,1,1.11,2,1,0,1
"8462",36,1,1.11,3,1,0,1
"8463",36,1,1.11,4,1,0,1
"8464",36,1,1.11,5,1,0,1
"8465",36,1,1.11,6,1,0,1
"8466",36,1,1.11,7,1,0,1
"8467",36,1,1.48,2,1,0,1
"8468",36,1,1.48,3,1,0,1
"8469",36,1,1.48,4,1,0,1
"8470",36,1,1.48,5,1,0,1
"8471",36,1,1.48,6,1,0,1
"8472",36,1,1.48,7,1,0,1
"8473",36,1,1.1,2,1,0,1
"8474",36,1,1.1,3,1,0,1
"8475",36,1,1.1,4,1,0,1
"8476",36,1,1.1,5,1,0,1
"8477",36,1,1.1,6,1,0,1
"8478",36,1,1.1,7,1,0,1
"8479",36,1,1.39,2,1,0,1
"8480",36,1,1.39,3,1,0,1
"8481",36,1,1.39,4,1,0,1
"8482",36,1,1.39,5,1,0,1
"8483",36,1,1.39,6,1,0,1
"8484",36,1,1.39,7,1,0,1
"8485",36,1,1.36,2,1,0,1
"8486",36,1,1.36,3,1,0,1
"8487",36,1,1.36,4,1,0,1
"8488",36,1,1.36,5,1,0,1
"8489",36,1,1.36,6,1,0,1
"8490",36,1,1.36,7,1,0,1
"8491",36,1,1.03,2,1,0,1
"8492",36,1,1.03,3,1,0,1
"8493",36,1,1.03,4,1,0,1
"8494",36,1,1.03,5,1,0,1
"8495",36,1,1.03,6,1,0,1
"8496",36,1,1.03,7,1,0,1
"8497",36,1,1.46,2,1,0,1
"8498",36,1,1.46,3,1,0,1
"8499",36,1,1.46,4,1,0,1
"8500",36,1,1.46,5,1,0,1
"8501",36,1,1.46,6,1,0,1
"8502",36,1,1.46,7,1,0,1
"8503",36,1,1.26,2,1,0,1
"8504",36,1,1.26,3,1,0,1
"8505",36,1,1.26,4,1,0,1
"8506",36,1,1.26,5,1,0,1
"8507",36,1,1.26,6,1,0,1
"8508",36,1,1.26,7,1,0,1
"8509",36,1,1.32,2,1,0,1
"8510",36,1,1.32,3,1,0,1
"8511",36,1,1.32,4,1,0,1
"8512",36,1,1.32,5,1,0,1
"8513",36,1,1.32,6,1,0,1
"8514",36,1,1.32,7,1,0,1
"8515",36,1,1.05,2,1,0,1
"8516",36,1,1.05,3,1,0,1
"8517",36,1,1.05,4,1,0,1
"8518",36,1,1.05,5,1,0,1
"8519",36,1,1.05,6,1,0,1
"8520",36,1,1.05,7,1,0,1
"8521",36,1,1.09,2,1,0,1
"8522",36,1,1.09,3,1,0,1
"8523",36,1,1.09,4,1,0,1
"8524",36,1,1.09,5,1,0,1
"8525",36,1,1.09,6,1,0,1
"8526",36,1,1.09,7,1,0,1
"8527",36,1,1.6,2,1,0,1
"8528",36,1,1.6,3,1,0,1
"8529",36,1,1.6,4,1,0,1
"8530",36,1,1.6,5,1,0,1
"8531",36,1,1.6,6,1,0,1
"8532",36,1,1.6,7,1,0,1
"8533",36,1,1.02,2,1,0,1
"8534",36,1,1.02,3,1,0,1
"8535",36,1,1.02,4,1,0,1
"8536",36,1,1.02,5,1,0,1
"8537",36,1,1.02,6,1,0,1
"8538",36,1,1.02,7,1,0,1
"8539",36,1,1.14,2,1,0,1
"8540",36,1,1.14,3,1,0,1
"8541",36,1,1.14,4,1,0,1
"8542",36,1,1.14,5,1,0,1
"8543",36,1,1.14,6,1,0,1
"8544",36,1,1.14,7,1,0,1
"8545",36,1,1.15,2,1,0,1
"8546",36,1,1.15,3,1,0,1
"8547",36,1,1.15,4,1,0,1
"8548",36,1,1.15,5,1,0,1
"8549",36,1,1.15,6,1,0,1
"8550",36,1,1.15,7,1,0,1
"8551",36,1,1.13,2,1,0,1
"8552",36,1,1.13,3,1,0,1
"8553",36,1,1.13,4,1,0,1
"8554",36,1,1.13,5,1,0,1
"8555",36,1,1.13,6,1,0,1
"8556",36,1,1.13,7,1,0,1
"8557",36,1,1.06,2,1,0,1
"8558",36,1,1.06,3,1,0,1
"8559",36,1,1.06,4,1,0,1
"8560",36,1,1.06,5,1,0,1
"8561",36,1,1.06,6,1,0,1
"8562",36,1,1.06,7,1,0,1
"8563",36,1,1.56,2,1,0,1
"8564",36,1,1.56,3,1,0,1
"8565",36,1,1.56,4,1,0,1
"8566",36,1,1.56,5,1,0,1
"8567",36,1,1.56,6,1,0,1
"8568",36,1,1.56,7,1,0,1
"8569",36,1,1,2,1,0,0
"8570",36,1,1,3,1,0,0
"8571",36,1,1,4,1,0,0
"8572",36,1,1,5,1,0,0
"8573",36,1,1,6,1,0,0
"8574",36,1,1,7,1,0,0
"8575",36,1,1.35,2,1,0,1
"8576",36,1,1.35,3,1,0,1
"8577",36,1,1.35,4,1,0,1
"8578",36,1,1.35,5,1,0,1
"8579",36,1,1.35,6,1,0,1
"8580",36,1,1.35,7,1,0,1
"8581",36,1,1.17,2,1,0,1
"8582",36,1,1.17,3,1,0,1
"8583",36,1,1.17,4,1,0,1
"8584",36,1,1.17,5,1,0,1
"8585",36,1,1.17,6,1,0,1
"8586",36,1,1.17,7,1,0,1
"8587",36,1,1.16,2,1,0,1
"8588",36,1,1.16,3,1,0,1
"8589",36,1,1.16,4,1,0,1
"8590",36,1,1.16,5,1,0,1
"8591",36,1,1.16,6,1,0,1
"8592",36,1,1.16,7,1,0,1
"8593",36,1,1.43,2,1,0,1
"8594",36,1,1.43,3,1,0,1
"8595",36,1,1.43,4,1,0,1
"8596",36,1,1.43,5,1,0,1
"8597",36,1,1.43,6,1,0,1
"8598",36,1,1.43,7,1,0,1
"8599",36,1,1.08,2,1,0,1
"8600",36,1,1.08,3,1,0,1
"8601",36,1,1.08,4,1,0,1
"8602",36,1,1.08,5,1,0,1
"8603",36,1,1.08,6,1,0,1
"8604",36,1,1.08,7,1,0,1
"8605",36,1,1.45,2,1,0,1
"8606",36,1,1.45,3,1,0,1
"8607",36,1,1.45,4,1,0,1
"8608",36,1,1.45,5,1,0,1
"8609",36,1,1.45,6,1,0,1
"8610",36,1,1.45,7,1,0,1
"8611",36,1,1.01,2,1,0,1
"8612",36,1,1.01,3,1,0,1
"8613",36,1,1.01,4,1,0,1
"8614",36,1,1.01,5,1,0,1
"8615",36,1,1.01,6,1,0,1
"8616",36,1,1.01,7,1,0,1
"8617",36,1,1.53,2,1,0,1
"8618",36,1,1.53,3,1,0,1
"8619",36,1,1.53,4,1,0,1
"8620",36,1,1.53,5,1,0,1
"8621",36,1,1.53,6,1,0,1
"8622",36,1,1.53,7,1,0,1
"8623",36,1,1.49,2,1,0,1
"8624",36,1,1.49,3,1,0,1
"8625",36,1,1.49,4,1,0,1
"8626",36,1,1.49,5,1,0,1
"8627",36,1,1.49,6,1,0,1
"8628",36,1,1.49,7,1,0,1
"8629",36,1,1.34,2,1,0,1
"8630",36,1,1.34,3,1,0,1
"8631",36,1,1.34,4,1,0,1
"8632",36,1,1.34,5,1,0,1
"8633",36,1,1.34,6,1,0,1
"8634",36,1,1.34,7,1,0,1
"8635",36,1,1.52,2,1,0,1
"8636",36,1,1.52,3,1,0,1
"8637",36,1,1.52,4,1,0,1
"8638",36,1,1.52,5,1,0,1
"8639",36,1,1.52,6,1,0,1
"8640",36,1,1.52,7,1,0,1
"8641",37,0,1.24,2,1,0,1
"8642",37,0,1.24,3,1,0,1
"8643",37,0,1.24,4,1,0,1
"8644",37,0,1.24,5,1,0,1
"8645",37,0,1.24,6,1,0,1
"8646",37,0,1.24,7,1,0,1
"8647",37,0,1.35,2,1,0,1
"8648",37,0,1.35,3,1,0,1
"8649",37,0,1.35,4,1,0,1
"8650",37,0,1.35,5,1,0,1
"8651",37,0,1.35,6,1,0,1
"8652",37,0,1.35,7,1,0,1
"8653",37,0,1.34,2,1,0,1
"8654",37,0,1.34,3,1,0,1
"8655",37,0,1.34,4,1,0,1
"8656",37,0,1.34,5,1,0,1
"8657",37,0,1.34,6,1,0,1
"8658",37,0,1.34,7,1,0,1
"8659",37,0,1.31,2,1,0,1
"8660",37,0,1.31,3,1,0,1
"8661",37,0,1.31,4,1,0,1
"8662",37,0,1.31,5,1,0,1
"8663",37,0,1.31,6,1,0,1
"8664",37,0,1.31,7,1,0,1
"8665",37,0,1.49,2,1,0,1
"8666",37,0,1.49,3,1,0,1
"8667",37,0,1.49,4,1,0,1
"8668",37,0,1.49,5,1,0,1
"8669",37,0,1.49,6,1,0,1
"8670",37,0,1.49,7,1,0,1
"8671",37,0,1.17,2,1,0,1
"8672",37,0,1.17,3,1,0,1
"8673",37,0,1.17,4,1,0,1
"8674",37,0,1.17,5,1,0,1
"8675",37,0,1.17,6,1,0,1
"8676",37,0,1.17,7,1,0,1
"8677",37,0,1.28,2,1,0,1
"8678",37,0,1.28,3,1,0,1
"8679",37,0,1.28,4,1,0,1
"8680",37,0,1.28,5,1,0,1
"8681",37,0,1.28,6,1,0,1
"8682",37,0,1.28,7,1,0,1
"8683",37,0,1.26,2,1,0,1
"8684",37,0,1.26,3,1,0,1
"8685",37,0,1.26,4,1,0,1
"8686",37,0,1.26,5,1,0,1
"8687",37,0,1.26,6,1,0,1
"8688",37,0,1.26,7,1,0,1
"8689",37,0,1.13,2,1,0,1
"8690",37,0,1.13,3,1,0,1
"8691",37,0,1.13,4,1,0,1
"8692",37,0,1.13,5,1,0,1
"8693",37,0,1.13,6,1,0,1
"8694",37,0,1.13,7,1,0,1
"8695",37,0,1.27,2,1,0,1
"8696",37,0,1.27,3,1,0,1
"8697",37,0,1.27,4,1,0,1
"8698",37,0,1.27,5,1,0,1
"8699",37,0,1.27,6,1,0,1
"8700",37,0,1.27,7,1,0,1
"8701",37,0,1.38,2,1,0,1
"8702",37,0,1.38,3,1,0,1
"8703",37,0,1.38,4,1,0,1
"8704",37,0,1.38,5,1,0,1
"8705",37,0,1.38,6,1,0,1
"8706",37,0,1.38,7,1,0,1
"8707",37,0,1.44,2,1,0,1
"8708",37,0,1.44,3,1,0,1
"8709",37,0,1.44,4,1,0,1
"8710",37,0,1.44,5,1,0,1
"8711",37,0,1.44,6,1,0,1
"8712",37,0,1.44,7,1,0,1
"8713",37,0,1.59,2,1,0,1
"8714",37,0,1.59,3,1,0,1
"8715",37,0,1.59,4,1,0,1
"8716",37,0,1.59,5,1,0,1
"8717",37,0,1.59,6,1,0,1
"8718",37,0,1.59,7,1,0,1
"8719",37,0,1.14,2,1,0,1
"8720",37,0,1.14,3,1,0,1
"8721",37,0,1.14,4,1,0,1
"8722",37,0,1.14,5,1,0,1
"8723",37,0,1.14,6,1,0,1
"8724",37,0,1.14,7,1,0,1
"8725",37,0,1.45,2,1,0,1
"8726",37,0,1.45,3,1,0,1
"8727",37,0,1.45,4,1,0,1
"8728",37,0,1.45,5,1,0,1
"8729",37,0,1.45,6,1,0,1
"8730",37,0,1.45,7,1,0,1
"8731",37,0,1.39,2,1,0,1
"8732",37,0,1.39,3,1,0,1
"8733",37,0,1.39,4,1,0,1
"8734",37,0,1.39,5,1,0,1
"8735",37,0,1.39,6,1,0,1
"8736",37,0,1.39,7,1,0,1
"8737",37,0,1.46,2,1,0,1
"8738",37,0,1.46,3,1,0,1
"8739",37,0,1.46,4,1,0,1
"8740",37,0,1.46,5,1,0,1
"8741",37,0,1.46,6,1,0,1
"8742",37,0,1.46,7,1,0,1
"8743",37,0,1.5,2,1,0,1
"8744",37,0,1.5,3,1,0,1
"8745",37,0,1.5,4,1,0,1
"8746",37,0,1.5,5,1,0,1
"8747",37,0,1.5,6,1,0,1
"8748",37,0,1.5,7,1,0,1
"8749",37,0,1.18,2,1,0,1
"8750",37,0,1.18,3,1,0,1
"8751",37,0,1.18,4,1,0,1
"8752",37,0,1.18,5,1,0,1
"8753",37,0,1.18,6,1,0,1
"8754",37,0,1.18,7,1,0,1
"8755",37,0,1.21,2,1,0,1
"8756",37,0,1.21,3,1,0,1
"8757",37,0,1.21,4,1,0,1
"8758",37,0,1.21,5,1,0,1
"8759",37,0,1.21,6,1,0,1
"8760",37,0,1.21,7,1,0,1
"8761",37,0,1.12,2,1,0,1
"8762",37,0,1.12,3,1,0,1
"8763",37,0,1.12,4,1,0,1
"8764",37,0,1.12,5,1,0,1
"8765",37,0,1.12,6,1,0,1
"8766",37,0,1.12,7,1,0,1
"8767",37,0,1.19,2,1,0,1
"8768",37,0,1.19,3,1,0,1
"8769",37,0,1.19,4,1,0,1
"8770",37,0,1.19,5,1,0,1
"8771",37,0,1.19,6,1,0,1
"8772",37,0,1.19,7,1,0,1
"8773",37,0,1.41,2,1,0,1
"8774",37,0,1.41,3,1,0,1
"8775",37,0,1.41,4,1,0,1
"8776",37,0,1.41,5,1,0,1
"8777",37,0,1.41,6,1,0,1
"8778",37,0,1.41,7,1,0,1
"8779",37,0,1.25,2,1,0,1
"8780",37,0,1.25,3,1,0,1
"8781",37,0,1.25,4,1,0,1
"8782",37,0,1.25,5,1,0,1
"8783",37,0,1.25,6,1,0,1
"8784",37,0,1.25,7,1,0,1
"8785",37,0,1.32,2,1,0,1
"8786",37,0,1.32,3,1,0,1
"8787",37,0,1.32,4,1,0,1
"8788",37,0,1.32,5,1,0,1
"8789",37,0,1.32,6,1,0,1
"8790",37,0,1.32,7,1,0,1
"8791",37,0,1.4,2,1,0,1
"8792",37,0,1.4,3,1,0,1
"8793",37,0,1.4,4,1,0,1
"8794",37,0,1.4,5,1,0,1
"8795",37,0,1.4,6,1,0,1
"8796",37,0,1.4,7,1,0,1
"8797",37,0,1.52,2,1,0,1
"8798",37,0,1.52,3,1,0,1
"8799",37,0,1.52,4,1,0,1
"8800",37,0,1.52,5,1,0,1
"8801",37,0,1.52,6,1,0,1
"8802",37,0,1.52,7,1,0,1
"8803",37,0,1.2,2,1,0,1
"8804",37,0,1.2,3,1,0,1
"8805",37,0,1.2,4,1,0,1
"8806",37,0,1.2,5,1,0,1
"8807",37,0,1.2,6,1,0,1
"8808",37,0,1.2,7,1,0,1
"8809",37,0,1.08,2,1,0,1
"8810",37,0,1.08,3,1,0,1
"8811",37,0,1.08,4,1,0,1
"8812",37,0,1.08,5,1,0,1
"8813",37,0,1.08,6,1,0,1
"8814",37,0,1.08,7,1,0,1
"8815",37,0,1.23,2,1,0,1
"8816",37,0,1.23,3,1,0,1
"8817",37,0,1.23,4,1,0,1
"8818",37,0,1.23,5,1,0,1
"8819",37,0,1.23,6,1,0,1
"8820",37,0,1.23,7,1,0,1
"8821",37,0,1.42,2,1,0,1
"8822",37,0,1.42,3,1,0,1
"8823",37,0,1.42,4,1,0,1
"8824",37,0,1.42,5,1,0,1
"8825",37,0,1.42,6,1,0,1
"8826",37,0,1.42,7,1,0,1
"8827",37,0,1.01,2,1,0,0
"8828",37,0,1.01,3,1,0,0
"8829",37,0,1.01,4,1,0,0
"8830",37,0,1.01,5,1,0,0
"8831",37,0,1.01,6,1,0,0
"8832",37,0,1.01,7,1,0,0
"8833",37,0,1.43,2,1,0,1
"8834",37,0,1.43,3,1,0,1
"8835",37,0,1.43,4,1,0,1
"8836",37,0,1.43,5,1,0,1
"8837",37,0,1.43,6,1,0,1
"8838",37,0,1.43,7,1,0,1
"8839",37,0,1.1,2,1,0,1
"8840",37,0,1.1,3,1,0,1
"8841",37,0,1.1,4,1,0,1
"8842",37,0,1.1,5,1,0,1
"8843",37,0,1.1,6,1,0,1
"8844",37,0,1.1,7,1,0,1
"8845",37,0,1.16,2,1,0,1
"8846",37,0,1.16,3,1,0,1
"8847",37,0,1.16,4,1,0,1
"8848",37,0,1.16,5,1,0,1
"8849",37,0,1.16,6,1,0,1
"8850",37,0,1.16,7,1,0,1
"8851",37,0,1.11,2,1,0,1
"8852",37,0,1.11,3,1,0,1
"8853",37,0,1.11,4,1,0,1
"8854",37,0,1.11,5,1,0,1
"8855",37,0,1.11,6,1,0,1
"8856",37,0,1.11,7,1,0,1
"8857",37,0,1.09,2,1,0,1
"8858",37,0,1.09,3,1,0,1
"8859",37,0,1.09,4,1,0,1
"8860",37,0,1.09,5,1,0,1
"8861",37,0,1.09,6,1,0,1
"8862",37,0,1.09,7,1,0,1
"8863",37,0,1.48,2,1,0,1
"8864",37,0,1.48,3,1,0,1
"8865",37,0,1.48,4,1,0,1
"8866",37,0,1.48,5,1,0,1
"8867",37,0,1.48,6,1,0,1
"8868",37,0,1.48,7,1,0,1
"8869",37,0,1.53,2,1,0,1
"8870",37,0,1.53,3,1,0,1
"8871",37,0,1.53,4,1,0,1
"8872",37,0,1.53,5,1,0,1
"8873",37,0,1.53,6,1,0,1
"8874",37,0,1.53,7,1,0,1
"8875",37,0,1.37,2,1,0,1
"8876",37,0,1.37,3,1,0,1
"8877",37,0,1.37,4,1,0,1
"8878",37,0,1.37,5,1,0,1
"8879",37,0,1.37,6,1,0,1
"8880",37,0,1.37,7,1,0,1
"8881",38,0,1.08,2,1,0,0
"8882",38,0,1.08,3,1,0,0
"8883",38,0,1.08,4,1,0,0
"8884",38,0,1.08,5,1,0,0
"8885",38,0,1.08,6,1,0,0
"8886",38,0,1.08,7,1,0,0
"8887",38,0,1.07,2,1,0,0
"8888",38,0,1.07,3,1,0,0
"8889",38,0,1.07,4,1,0,0
"8890",38,0,1.07,5,1,0,0
"8891",38,0,1.07,6,1,0,0
"8892",38,0,1.07,7,1,0,0
"8893",38,0,1.18,2,1,0,1
"8894",38,0,1.18,3,1,0,0
"8895",38,0,1.18,4,1,0,0
"8896",38,0,1.18,5,1,0,0
"8897",38,0,1.18,6,1,0,0
"8898",38,0,1.18,7,1,0,0
"8899",38,0,1.41,2,1,0,1
"8900",38,0,1.41,3,1,0,1
"8901",38,0,1.41,4,1,0,0
"8902",38,0,1.41,5,1,0,0
"8903",38,0,1.41,6,1,0,0
"8904",38,0,1.41,7,1,0,0
"8905",38,0,1.21,2,1,0,1
"8906",38,0,1.21,3,1,0,1
"8907",38,0,1.21,4,1,0,1
"8908",38,0,1.21,5,1,0,0
"8909",38,0,1.21,6,1,0,0
"8910",38,0,1.21,7,1,0,0
"8911",38,0,1.31,2,1,0,1
"8912",38,0,1.31,3,1,0,1
"8913",38,0,1.31,4,1,0,0
"8914",38,0,1.31,5,1,0,0
"8915",38,0,1.31,6,1,0,0
"8916",38,0,1.31,7,1,0,0
"8917",38,0,1.36,2,1,0,1
"8918",38,0,1.36,3,1,0,1
"8919",38,0,1.36,4,1,0,0
"8920",38,0,1.36,5,1,0,0
"8921",38,0,1.36,6,1,0,0
"8922",38,0,1.36,7,1,0,0
"8923",38,0,1.01,2,1,0,0
"8924",38,0,1.01,3,1,0,0
"8925",38,0,1.01,4,1,0,0
"8926",38,0,1.01,5,1,0,0
"8927",38,0,1.01,6,1,0,0
"8928",38,0,1.01,7,1,0,0
"8929",38,0,1.29,2,1,0,1
"8930",38,0,1.29,3,1,0,0
"8931",38,0,1.29,4,1,0,0
"8932",38,0,1.29,5,1,0,0
"8933",38,0,1.29,6,1,0,0
"8934",38,0,1.29,7,1,0,0
"8935",38,0,1.39,2,1,0,1
"8936",38,0,1.39,3,1,0,1
"8937",38,0,1.39,4,1,0,0
"8938",38,0,1.39,5,1,0,0
"8939",38,0,1.39,6,1,0,0
"8940",38,0,1.39,7,1,0,0
"8941",38,0,1.33,2,1,0,1
"8942",38,0,1.33,3,1,0,1
"8943",38,0,1.33,4,1,0,0
"8944",38,0,1.33,5,1,0,0
"8945",38,0,1.33,6,1,0,0
"8946",38,0,1.33,7,1,0,0
"8947",38,0,1.42,2,1,0,1
"8948",38,0,1.42,3,1,0,1
"8949",38,0,1.42,4,1,0,1
"8950",38,0,1.42,5,1,0,0
"8951",38,0,1.42,6,1,0,0
"8952",38,0,1.42,7,1,0,0
"8953",38,0,1.44,2,1,0,1
"8954",38,0,1.44,3,1,0,1
"8955",38,0,1.44,4,1,0,1
"8956",38,0,1.44,5,1,0,0
"8957",38,0,1.44,6,1,0,0
"8958",38,0,1.44,7,1,0,0
"8959",38,0,1.35,2,1,0,1
"8960",38,0,1.35,3,1,0,1
"8961",38,0,1.35,4,1,0,0
"8962",38,0,1.35,5,1,0,0
"8963",38,0,1.35,6,1,0,0
"8964",38,0,1.35,7,1,0,0
"8965",38,0,1.46,2,1,0,1
"8966",38,0,1.46,3,1,0,1
"8967",38,0,1.46,4,1,0,1
"8968",38,0,1.46,5,1,0,0
"8969",38,0,1.46,6,1,0,0
"8970",38,0,1.46,7,1,0,0
"8971",38,0,1.32,2,1,0,1
"8972",38,0,1.32,3,1,0,1
"8973",38,0,1.32,4,1,0,0
"8974",38,0,1.32,5,1,0,0
"8975",38,0,1.32,6,1,0,0
"8976",38,0,1.32,7,1,0,0
"8977",38,0,1.24,2,1,0,1
"8978",38,0,1.24,3,1,0,0
"8979",38,0,1.24,4,1,0,0
"8980",38,0,1.24,5,1,0,0
"8981",38,0,1.24,6,1,0,0
"8982",38,0,1.24,7,1,0,0
"8983",38,0,1.23,2,1,0,1
"8984",38,0,1.23,3,1,0,0
"8985",38,0,1.23,4,1,0,0
"8986",38,0,1.23,5,1,0,0
"8987",38,0,1.23,6,1,0,0
"8988",38,0,1.23,7,1,0,0
"8989",38,0,1.43,2,1,0,1
"8990",38,0,1.43,3,1,0,1
"8991",38,0,1.43,4,1,0,1
"8992",38,0,1.43,5,1,0,0
"8993",38,0,1.43,6,1,0,0
"8994",38,0,1.43,7,1,0,0
"8995",38,0,1.2,2,1,0,1
"8996",38,0,1.2,3,1,0,1
"8997",38,0,1.2,4,1,0,0
"8998",38,0,1.2,5,1,0,0
"8999",38,0,1.2,6,1,0,0
"9000",38,0,1.2,7,1,0,0
"9001",38,0,1.52,2,1,0,1
"9002",38,0,1.52,3,1,0,1
"9003",38,0,1.52,4,1,0,1
"9004",38,0,1.52,5,1,0,1
"9005",38,0,1.52,6,1,0,0
"9006",38,0,1.52,7,1,0,0
"9007",38,0,1.4,2,1,0,1
"9008",38,0,1.4,3,1,0,1
"9009",38,0,1.4,4,1,0,1
"9010",38,0,1.4,5,1,0,0
"9011",38,0,1.4,6,1,0,0
"9012",38,0,1.4,7,1,0,0
"9013",38,0,1.27,2,1,0,1
"9014",38,0,1.27,3,1,0,1
"9015",38,0,1.27,4,1,0,0
"9016",38,0,1.27,5,1,0,0
"9017",38,0,1.27,6,1,0,0
"9018",38,0,1.27,7,1,0,0
"9019",38,0,1.3,2,1,0,1
"9020",38,0,1.3,3,1,0,1
"9021",38,0,1.3,4,1,0,0
"9022",38,0,1.3,5,1,0,0
"9023",38,0,1.3,6,1,0,0
"9024",38,0,1.3,7,1,0,0
"9025",38,0,1.22,2,1,0,1
"9026",38,0,1.22,3,1,0,1
"9027",38,0,1.22,4,1,0,0
"9028",38,0,1.22,5,1,0,0
"9029",38,0,1.22,6,1,0,0
"9030",38,0,1.22,7,1,0,0
"9031",38,0,1.16,2,1,0,1
"9032",38,0,1.16,3,1,0,0
"9033",38,0,1.16,4,1,0,0
"9034",38,0,1.16,5,1,0,0
"9035",38,0,1.16,6,1,0,0
"9036",38,0,1.16,7,1,0,0
"9037",38,0,1.34,2,1,0,1
"9038",38,0,1.34,3,1,0,1
"9039",38,0,1.34,4,1,0,0
"9040",38,0,1.34,5,1,0,0
"9041",38,0,1.34,6,1,0,0
"9042",38,0,1.34,7,1,0,0
"9043",38,0,1.38,2,1,0,1
"9044",38,0,1.38,3,1,0,1
"9045",38,0,1.38,4,1,0,0
"9046",38,0,1.38,5,1,0,0
"9047",38,0,1.38,6,1,0,0
"9048",38,0,1.38,7,1,0,0
"9049",38,0,1.56,2,1,0,1
"9050",38,0,1.56,3,1,0,1
"9051",38,0,1.56,4,1,0,1
"9052",38,0,1.56,5,1,0,0
"9053",38,0,1.56,6,1,0,0
"9054",38,0,1.56,7,1,0,0
"9055",38,0,1.11,2,1,0,1
"9056",38,0,1.11,3,1,0,0
"9057",38,0,1.11,4,1,0,0
"9058",38,0,1.11,5,1,0,0
"9059",38,0,1.11,6,1,0,0
"9060",38,0,1.11,7,1,0,0
"9061",38,0,1.45,2,1,0,1
"9062",38,0,1.45,3,1,0,1
"9063",38,0,1.45,4,1,0,1
"9064",38,0,1.45,5,1,0,0
"9065",38,0,1.45,6,1,0,0
"9066",38,0,1.45,7,1,0,0
"9067",38,0,1.17,2,1,0,1
"9068",38,0,1.17,3,1,0,0
"9069",38,0,1.17,4,1,0,0
"9070",38,0,1.17,5,1,0,0
"9071",38,0,1.17,6,1,0,0
"9072",38,0,1.17,7,1,0,0
"9073",38,0,1.48,2,1,0,1
"9074",38,0,1.48,3,1,0,1
"9075",38,0,1.48,4,1,0,0
"9076",38,0,1.48,5,1,0,0
"9077",38,0,1.48,6,1,0,0
"9078",38,0,1.48,7,1,0,0
"9079",38,0,1.37,2,1,0,1
"9080",38,0,1.37,3,1,0,1
"9081",38,0,1.37,4,1,0,0
"9082",38,0,1.37,5,1,0,0
"9083",38,0,1.37,6,1,0,0
"9084",38,0,1.37,7,1,0,0
"9085",38,0,1.25,2,1,0,1
"9086",38,0,1.25,3,1,0,1
"9087",38,0,1.25,4,1,0,0
"9088",38,0,1.25,5,1,0,0
"9089",38,0,1.25,6,1,0,0
"9090",38,0,1.25,7,1,0,0
"9091",38,0,1.19,2,1,0,1
"9092",38,0,1.19,3,1,0,1
"9093",38,0,1.19,4,1,0,0
"9094",38,0,1.19,5,1,0,0
"9095",38,0,1.19,6,1,0,0
"9096",38,0,1.19,7,1,0,0
"9097",38,0,1.13,2,1,0,1
"9098",38,0,1.13,3,1,0,0
"9099",38,0,1.13,4,1,0,0
"9100",38,0,1.13,5,1,0,0
"9101",38,0,1.13,6,1,0,0
"9102",38,0,1.13,7,1,0,0
